freq,ampl_A,ampl_B,ampl_C
1430,0.18414436,0.14695258,0.1986339
1431,0.22878905,0.17647938,0.20487891
1432,0.24205051,0.22617854,0.1810137
1433,0.27901286,0.20912935,0.24907659
1434,0.3058393,0.23990315,0.2673925
1435,0.29036182,0.25055137,0.25568298
1436,0.22828323,0.23077653,0.23280491
1437,0.2719807,0.24152492,0.27892604
1438,0.3644081,0.30584282,0.3507812
1439,0.3580217,0.27938247,0.38584816
1440,0.33349416,0.31104526,0.3391005
1441,0.4985428,0.49533543,0.43263978
1442,0.4969254,0.39517644,0.5415572
1443,0.6776734,0.6430669,0.6389991
1444,0.9498726,0.8211505,0.9853717
1445,0.89524215,0.95498395,0.76547223
1446,1.4466175,1.4239771,1.3784453
1447,2.7660036,2.6666496,2.729618
1448,3.2400386,3.0322144,3.3274806
1449,13.57933,13.915312,12.806908
1450,2.9865274,2.8767302,3.019475
1451,1.67693,1.7281824,1.6043109
1452,0.9562223,1.0017016,0.9285603
1453,0.38338134,0.4297575,0.44150454
1454,0.8586377,0.92027104,0.78984916
1455,0.47204706,0.4899532,0.48837402
1456,0.58662343,0.5978276,0.58547485
1457,0.3184771,0.41414684,0.2991799
1458,0.30810013,0.32933944,0.3553996
1459,0.33190304,0.35463798,0.3429457
1460,0.2742191,0.3313773,0.26639387
1461,0.24477178,0.25900483,0.28654101
1462,0.18120497,0.20034866,0.2640594
1463,0.16929334,0.2313443,0.22019888
1464,0.2056524,0.25041708,0.21467748
1465,0.2187575,0.24960375,0.20363805
1466,0.16632657,0.2336256,0.17231502
1467,0.17106602,0.23343435,0.15570651
1468,0.14951532,0.18111953,0.18520549
1469,0.14016102,0.19592702,0.15901387
1470,0.15707256,0.17479439,0.16280955
1471,0.15161578,0.1640068,0.15668604
1472,0.1414248,0.16774996,0.14382555
1473,0.1382885,0.17495494,0.12479586
1474,0.1249306,0.15913898,0.12902762
1475,0.11377168,0.15397559,0.12649421
1476,0.09820605,0.16705371,0.118713774
1477,0.099973366,0.14604704,0.12195329
1478,0.09804632,0.15294077,0.10879976
1479,0.10055484,0.1393917,0.10608467
1480,0.09960836,0.12836106,0.10502868
1481,0.08902927,0.13676296,0.104788505
1482,0.09330761,0.119640805,0.101663396
1483,0.084316514,0.13030946,0.10030322
1484,0.08264068,0.1188076,0.09694955
1485,0.09197212,0.10704126,0.083375335
1486,0.07933862,0.10906751,0.09216518
1487,0.07294461,0.112375624,0.097450316
1488,0.07204336,0.10994437,0.0857768
1489,0.07235274,0.10613694,0.08481523
1490,0.06749357,0.10630439,0.08332835
1491,0.0640252,0.10756213,0.077242084
1492,0.07210808,0.096880674,0.07303859
1493,0.06504461,0.098810196,0.0764578
1494,0.06015746,0.09687994,0.07469951
1495,0.06544779,0.09134873,0.06789255
1496,0.063561074,0.09200702,0.067357376
1497,0.05868662,0.09409171,0.07176231
1498,0.053933155,0.09325033,0.07624771
1499,0.057517,0.09417574,0.060514
1500,0.058253415,0.09063677,0.059832904
1501,0.05356557,0.08952737,0.06523688
1502,0.050657474,0.09320148,0.06126218
1503,0.047470402,0.08677935,0.066304505
1504,0.04347659,0.090048246,0.061062798
1505,0.047899026,0.08497284,0.06065999
1506,0.047444284,0.081928834,0.057190675
1507,0.048745472,0.078897975,0.058285844
1508,0.041992676,0.079673156,0.05860148
1509,0.045467738,0.07811356,0.05455646
1510,0.041840516,0.07141151,0.061503757
1511,0.033831567,0.08471208,0.04805288
1512,0.059405085,0.06467634,0.06486197
1513,0.04764067,0.07512845,0.0534344
1514,0.048029646,0.07586065,0.052273512
1515,0.044337578,0.075356625,0.048766702
1516,0.034785815,0.06716859,0.048935544
1517,0.042024218,0.06928839,0.052746534
1518,0.03604699,0.07109812,0.045336384
1519,0.035014924,0.07160802,0.04144896
1520,0.04772606,0.072019845,0.055866975
1521,0.053309362,0.07493156,0.06198757
1522,0.007559412,0.05124338,0.028556779
1523,0.025402825,0.056796107,0.042633716
1524,0.021592671,0.05377077,0.035894882
1525,0.033652134,0.058360323,0.047823373
1526,0.022909123,0.056359395,0.035233326
1527,0.014605886,0.03295671,0.024132648
1528,0.03931838,0.030512083,0.037179615
1529,0.077303775,0.0724714,0.0833658
1530,0.2635599,0.30458105,0.25073314
1531,0.08847317,0.114911586,0.09986607
1532,0.061679974,0.09773252,0.07029316
1533,0.047912795,0.0818316,0.060245913
1534,0.036186017,0.069874994,0.052170105
1535,0.041202318,0.079315655,0.051502086
1536,0.046126507,0.06364763,0.050472293
1537,0.034382045,0.08213882,0.055263028
1538,0.031370364,0.07212085,0.050036646
1539,0.033960495,0.06659925,0.044045545
1540,0.03587306,0.0692523,0.045264635
1541,0.037248306,0.0664587,0.04804868
1542,0.035179235,0.06900987,0.046455085
1543,0.027495224,0.06304755,0.04408865
1544,0.028457167,0.06356748,0.048485756
1545,0.035856057,0.06477446,0.04436083
1546,0.0254145,0.064653605,0.041122478
1547,0.023330305,0.059349798,0.034375034
1548,0.034099553,0.06302145,0.04669153
1549,0.025783075,0.054572977,0.039389625
1550,0.022578662,0.055253696,0.04013201
1551,0.028923424,0.058311623,0.038802218
1552,0.031634673,0.06753309,0.0323592
1553,0.024754237,0.060520396,0.03627033
1554,0.023873735,0.060694158,0.035327666
1555,0.022455623,0.06125007,0.03544033
1556,0.0265293,0.055755008,0.03963343
1557,0.02216694,0.058868837,0.037419718
1558,0.028744081,0.050064422,0.0412891
1559,0.024601022,0.05394279,0.03698209
1560,0.0265102,0.05590135,0.036845736
1561,0.029220413,0.05514954,0.03406534
1562,0.018040506,0.060503993,0.038727496
1563,0.025564129,0.055028684,0.034305837
1564,0.021896927,0.05696874,0.03612887
1565,0.02410986,0.054109737,0.0353842
1566,0.021172557,0.0549084,0.036203783
1567,0.01957163,0.05746932,0.03439921
1568,0.024147352,0.052773703,0.03402086
1569,0.02042383,0.05068505,0.03781814
1570,0.021626022,0.049958866,0.035972968
1571,0.017555876,0.056273997,0.034547452
1572,0.018297462,0.054837506,0.029733274
1573,0.02201237,0.05353544,0.029486645
1574,0.020086763,0.0535456,0.03277516
1575,0.020222396,0.0539352,0.031874586
1576,0.021244092,0.05281594,0.034126703
1577,0.020323006,0.05006204,0.032279186
1578,0.020686444,0.048990417,0.032194916
1579,0.019854872,0.052055135,0.02960558
1580,0.021712817,0.050072957,0.032087415
1581,0.01768029,0.04959525,0.030425495
1582,0.019513965,0.051312327,0.03079057
1583,0.018951906,0.047605425,0.028717244
1584,0.017505456,0.050008755,0.03112319
1585,0.021083262,0.04798206,0.027623815
1586,0.018941838,0.045235407,0.031727754
1587,0.01641252,0.046668224,0.029618636
1588,0.020997368,0.04828936,0.032241885
1589,0.017827146,0.046915356,0.031398915
1590,0.018348986,0.05024099,0.028886508
1591,0.017491285,0.04844377,0.03175933
1592,0.015619576,0.045696326,0.027784353
1593,0.015818335,0.04615895,0.03089539
1594,0.013832252,0.056643274,0.0275683
1595,0.018746676,0.044955134,0.031185046
1596,0.016311323,0.047045186,0.029148627
1597,0.016306741,0.046775058,0.029109765
1598,0.017031914,0.044524897,0.028921625
1599,0.017218538,0.04814541,0.02766475
1600,0.017530214,0.045985565,0.028819498
1601,0.01791002,0.04520027,0.0316262
1602,0.011909037,0.042529132,0.023946023
1603,0.013964656,0.042375136,0.025495369
1604,0.014119783,0.04363151,0.02569583
1605,0.014611464,0.042505264,0.0264061
1606,0.016572364,0.041339774,0.028627448
1607,0.009429356,0.04228385,0.022537086
1608,0.014965743,0.04099977,0.023729509
1609,0.014949401,0.035775915,0.024497863
1610,0.027641984,0.040131103,0.039598837
1611,0.055336647,0.08999717,0.053602178
1612,0.029945025,0.05879546,0.03648269
1613,0.017342899,0.04941467,0.029673498
1614,0.016499272,0.04384509,0.028605672
1615,0.014196603,0.04559969,0.022426242
1616,0.009490281,0.048987165,0.018105261
1617,0.028171284,0.037410747,0.019808663
1618,0.025299279,0.0572612,0.043147746
1619,0.02177112,0.047990598,0.035869498
1620,0.019212844,0.045160875,0.031195968
1621,0.01759976,0.045593284,0.029382752
1622,0.015204295,0.045199204,0.027030852
1623,0.017879551,0.04487576,0.028655665
1624,0.0153798945,0.043766744,0.028473912
1625,0.017823067,0.04540322,0.02912353
1626,0.014723727,0.043345716,0.027607922
1627,0.015167122,0.04368475,0.025629226
1628,0.01506484,0.043632027,0.025865145
1629,0.0141428895,0.042569607,0.025039589
1630,0.013050207,0.04193345,0.024504837
1631,0.014233539,0.042574957,0.024788555
1632,0.016588485,0.04512096,0.027490858
1633,0.014518118,0.043152366,0.027064828
1634,0.013905259,0.04151747,0.024753584
1635,0.012969802,0.043309804,0.025265502
1636,0.0145859895,0.042159893,0.026203183
1637,0.013449387,0.04324895,0.025124628
1638,0.013995135,0.041733526,0.02440996
1639,0.013739992,0.042535495,0.024961695
1640,0.011715564,0.042314395,0.022506168
1641,0.013750744,0.04279377,0.025629463
1642,0.014668643,0.041277222,0.024532177
1643,0.012932721,0.0418948,0.02531986
1644,0.01318574,0.042307653,0.02391597
1645,0.013959284,0.0414553,0.024842309
1646,0.014385603,0.04114817,0.024795612
1647,0.01338137,0.04018694,0.024846077
1648,0.0122557655,0.04073068,0.025247525
1649,0.012683773,0.04092691,0.02452848
1650,0.011692661,0.041828968,0.02326425
1651,0.012427157,0.040635936,0.023731027
1652,0.0127134295,0.04040323,0.023556996
1653,0.012491775,0.041559417,0.022888927
1654,0.011240787,0.041244224,0.024655716
1655,0.012251965,0.040209353,0.023732675
1656,0.012698089,0.03979059,0.023288054
1657,0.012936625,0.03944265,0.02242863
1658,0.012188645,0.040295303,0.02155361
1659,0.012502544,0.03946195,0.02250505
1660,0.01083153,0.040229384,0.023227531
1661,0.011272505,0.039960288,0.023063568
1662,0.010873711,0.039981052,0.022884903
1663,0.010066548,0.04001143,0.022692565
1664,0.010916574,0.040192775,0.022754667
1665,0.011314387,0.03803793,0.020785121
1666,0.011037037,0.03990814,0.02114501
1667,0.010461347,0.038214333,0.02136077
1668,0.011590509,0.038279016,0.022354165
1669,0.013125635,0.04174723,0.021981157
1670,0.011721718,0.039272174,0.022174466
1671,0.009868887,0.03972192,0.02204034
1672,0.010278686,0.03945026,0.02161918
1673,0.011261672,0.037970968,0.0208825
1674,0.010415776,0.038915355,0.021768427
1675,0.010669431,0.038330145,0.021494351
1676,0.009866483,0.039427124,0.021380167
1677,0.010200559,0.038124934,0.020935845
1678,0.009734159,0.037989,0.020837478
1679,0.010705662,0.038437642,0.021146478
1680,0.009333365,0.039643396,0.020896425
1681,0.010275933,0.037611302,0.02077811
1682,0.010573105,0.038452514,0.021052072
1683,0.00924588,0.039014205,0.01961392
1684,0.008926804,0.038020283,0.020883415
1685,0.009895249,0.03737583,0.02110572
1686,0.008225904,0.03781453,0.019258412
1687,0.009739614,0.03755066,0.02107491
1688,0.007994642,0.036039896,0.019358344
1689,0.009424335,0.03642208,0.019135714
1690,0.011393555,0.033880554,0.023048803
1691,0.014515666,0.038991883,0.024911344
1692,0.02297702,0.05162676,0.017782865
1693,0.012695337,0.045777608,0.018865759
1694,0.012109066,0.04213495,0.020928837
1695,0.014773678,0.03829064,0.021400379
1696,0.018177127,0.032387793,0.021587502
1697,0.07245649,0.09895115,0.054335885
1698,0.07330238,0.070637904,0.052406512
1699,0.05161171,0.06922042,0.061561447
1700,0.03446631,0.045759942,0.045964073
1701,0.021483287,0.035678536,0.032043543
1702,0.015151752,0.033515383,0.026007565
1703,0.014229512,0.038102593,0.026664892
1704,0.0125372885,0.03590232,0.023504242
1705,0.011712939,0.03633913,0.023628201
1706,0.012331648,0.035656337,0.023242304
1707,0.007401391,0.033885363,0.021528486
1708,0.009378978,0.03634698,0.022406982
1709,0.0098904,0.036806315,0.022063043
1710,0.009796388,0.037107218,0.021914419
1711,0.0088595515,0.035571575,0.021358004
1712,0.008599945,0.03550999,0.020080348
1713,0.008550342,0.03567231,0.020793533
1714,0.009337502,0.03658163,0.021658795
1715,0.007936965,0.036309864,0.018752826
1716,0.0074167745,0.03555845,0.020606311
1717,0.009264008,0.03757061,0.019821327
1718,0.008420726,0.036986466,0.01952989
1719,0.0086658755,0.03773114,0.020056065
1720,0.0072243656,0.03698027,0.017985605
1721,0.005236866,0.035827953,0.017672852
1722,0.008171095,0.034609254,0.020352894
1723,0.009958066,0.03620732,0.021592624
1724,0.009840143,0.03756879,0.020779803
1725,0.008976699,0.037563812,0.019386621
1726,0.006697882,0.035484992,0.018684167
1727,0.0077481023,0.035432566,0.020079732
1728,0.0082243215,0.03748695,0.020132437
1729,0.005977164,0.037817612,0.016291082
1730,0.004331384,0.037649054,0.017132666
1731,0.006877302,0.033777766,0.020828014
1732,0.008832744,0.037149005,0.017926076
1733,0.007194124,0.040267136,0.017560365
1734,0.0073119774,0.0388164,0.014982886
1735,0.007108367,0.032325,0.022257771
1736,0.014653499,0.032172654,0.024724083
1737,0.023069795,0.039421298,0.011972319
1738,0.02007334,0.05007998,0.004194775
1739,0.0071994495,0.044723496,0.018766092
1740,0.007911952,0.03585585,0.013622863
1741,0.0042209737,0.043445807,0.01765973
1742,0.0027842557,0.040331107,0.020192951
1743,0.0040500374,0.04311667,0.016263528
1744,0.010989962,0.037645042,0.0075410088
1745,0.009301338,0.049100332,0.022531101
1746,0.0065743355,0.037722215,0.010966209
1747,0.015636308,0.0408805,0.006472489
1748,0.01551702,0.02612789,0.017838743
1749,0.0040161996,0.04082324,0.015783805
1750,0.0032903168,0.040996008,0.013589262
1751,0.0015808754,0.038426746,0.016275017
1752,0.013194766,0.036502343,0.008676447
1753,0.007710105,0.03352073,0.00948948
1754,0.0031513683,0.037891436,0.011336325
1755,0.0035268464,0.042240202,0.0128622325
1756,0.0026518104,0.03944248,0.01163718
1757,0.0019495629,0.039502915,0.011325152
1758,0.004241722,0.041386418,0.011362019
1759,0.0021935375,0.036784288,0.011428628
1760,0.004973449,0.04163705,0.012945664
1761,0.0046898783,0.04161329,0.01339047
1762,0.0046145683,0.040431026,0.011399572
1763,0.008136912,0.044874854,0.010379372
1764,0.005791967,0.04228125,0.012486568
1765,0.006428881,0.039551813,0.013741974
1766,0.0063785515,0.041200366,0.014448786
1767,0.011268743,0.045357015,0.012448123
1768,0.01271403,0.04975869,0.0110161295
1769,0.017519655,0.049553618,0.013331626
1770,0.01531227,0.050321113,0.017448153
1771,0.018148579,0.053832818,0.014463514
1772,0.03264674,0.07058085,0.027625704
1773,0.041488424,0.05539811,0.024194652
1774,0.052065626,0.083897494,0.036329836
1775,0.026496239,0.05775748,0.024657432
1776,0.075496085,0.09934707,0.063223824
1777,0.116685174,0.14057134,0.102169596
1778,0.16947405,0.19552852,0.16475257
1779,0.66762644,0.68497914,0.6113562
1780,0.4372794,0.43322906,0.44220027
1781,0.2778097,0.26099566,0.27946714
1782,0.14209707,0.12181372,0.14105877
1783,0.09193843,0.0734105,0.09020461
1784,0.086791724,0.07961907,0.09846419
1785,0.06464201,0.052788187,0.06927326
1786,0.052003983,0.043087505,0.0625822
1787,0.051976178,0.042686164,0.052546248
1788,0.03787965,0.033803165,0.047823858
1789,0.039941438,0.037736204,0.050509732
1790,0.040206224,0.036105257,0.04633506
1791,0.033575017,0.032117963,0.04068232
1792,0.03038108,0.030791987,0.038070522
1793,0.03510867,0.036082104,0.03857951
1794,0.03362421,0.034185097,0.039181873
1795,0.03131746,0.03195062,0.037497845
1796,0.027454443,0.031592228,0.031809226
1797,0.025352214,0.031431142,0.034427147
1798,0.02490488,0.031203624,0.033454824
1799,0.02477692,0.031808678,0.03177013
1800,0.024691874,0.032080803,0.03184696
1801,0.02315407,0.031671945,0.029746464
1802,0.02044165,0.030305617,0.026925053
1803,0.022181308,0.030635975,0.028909558
1804,0.02071162,0.029961169,0.02908696
1805,0.020085502,0.029821504,0.028029462
1806,0.019997917,0.03130427,0.02706203
1807,0.018711884,0.029775204,0.027390828
1808,0.019540027,0.03168501,0.026533354
1809,0.01973189,0.030416217,0.027808715
1810,0.018318148,0.0323547,0.025779733
1811,0.017604038,0.031797227,0.024884434
1812,0.016732275,0.029920554,0.025729233
1813,0.017362388,0.031140514,0.02473321
1814,0.016014323,0.030346459,0.024942016
1815,0.016345754,0.031761795,0.025462236
1816,0.0152913,0.030557806,0.024149055
1817,0.01480396,0.030596577,0.024825701
1818,0.016020741,0.031120077,0.022694776
1819,0.014873173,0.031940658,0.022163354
1820,0.014332926,0.03203418,0.022571146
1821,0.014576448,0.030557908,0.021286057
1822,0.014195544,0.030140076,0.021412166
1823,0.013016725,0.03093401,0.022473836
1824,0.012761212,0.03153203,0.022287535
1825,0.012887079,0.030779576,0.020627249
1826,0.011917964,0.031423364,0.022470072
1827,0.011825841,0.031588543,0.019867849
1828,0.012153077,0.031293422,0.020556895
1829,0.011922692,0.030045317,0.020774575
1830,0.01220336,0.03215823,0.021425137
1831,0.007770348,0.036722805,0.017698867
1832,0.010867138,0.034003824,0.020432206
1833,0.010484039,0.032566126,0.019985454
1834,0.009559975,0.032966048,0.018468186
1835,0.009002738,0.033424225,0.017810263
1836,0.007635348,0.03438541,0.018003298
1837,0.00765507,0.032560013,0.015890503
1838,0.008651025,0.03446224,0.018866569
1839,0.007938058,0.034224965,0.017954316
1840,0.008331623,0.03321715,0.018596353
1841,0.007248115,0.033737414,0.018154865
1842,0.0061248858,0.034448635,0.016142625
1843,0.005155346,0.035991736,0.017208112
1844,0.004437853,0.037367705,0.014526076
1845,0.0047967224,0.036382016,0.01577489
1846,0.0057470105,0.034213204,0.018318266
1847,0.0070946203,0.034992598,0.017517675
1848,0.0067768795,0.040469974,0.015143044
1849,0.005122496,0.04101443,0.01312899
1850,0.00983991,0.0430037,0.015034594
1851,0.0097580245,0.042451728,0.016909022
1852,0.00924055,0.047027156,0.013874465
1853,0.023039097,0.060227636,0.023210615
1854,0.023955131,0.049411003,0.017678488
1855,0.0373195,0.069741465,0.028068367
1856,0.017592201,0.04961689,0.023473792
1857,0.056388482,0.087159626,0.048252895
1858,0.092979886,0.12293076,0.08363922
1859,0.14344145,0.17167065,0.14434446
1860,0.58746946,0.61330026,0.54068047
1861,0.3534039,0.3433245,0.3577805
1862,0.23683442,0.21814157,0.23593248
1863,0.125031,0.10369542,0.12265354
1864,0.083034255,0.061578434,0.07964373
1865,0.08321775,0.06833779,0.09006724
1866,0.06350949,0.048148673,0.06402981
1867,0.05048305,0.037819486,0.058501866
1868,0.048994802,0.035525743,0.049291402
1869,0.04071865,0.029548319,0.04719398
1870,0.04078307,0.03310876,0.048239015
1871,0.039853543,0.031141367,0.044812016
1872,0.034626212,0.027995462,0.04069493
1873,0.032322213,0.026313297,0.03796079
1874,0.03599721,0.030459492,0.038140807
1875,0.036804985,0.031269494,0.039221063
1876,0.033954967,0.028377239,0.03762
1877,0.029784873,0.027216462,0.033059567
1878,0.029078338,0.02843548,0.03510301
1879,0.027714167,0.02562522,0.034217674
1880,0.028589297,0.02807851,0.033183657
1881,0.027292302,0.027704824,0.03255224
1882,0.027611673,0.027913993,0.03193119
1883,0.024422329,0.026226632,0.029013487
1884,0.025545854,0.026930884,0.030485252
1885,0.024693927,0.02576408,0.031430706
1886,0.02352999,0.02545392,0.030510185
1887,0.024522282,0.026545204,0.029510345
1888,0.023048684,0.025203038,0.02945542
1889,0.024324756,0.027684651,0.028580315
1890,0.024056887,0.02692126,0.028488789
1891,0.023620736,0.02628012,0.028717114
1892,0.0231395,0.02648695,0.02788851
1893,0.021570921,0.025700185,0.028700214
1894,0.022279447,0.026386863,0.026629316
1895,0.021300202,0.02629163,0.028158603
1896,0.021883558,0.02665019,0.02748672
1897,0.021746004,0.027080037,0.026307177
1898,0.02035512,0.026798334,0.028069438
1899,0.021437716,0.02657494,0.025623139
1900,0.020991027,0.02729647,0.025705623
1901,0.02281875,0.02837997,0.021541256
1902,0.019036427,0.02577943,0.024146078
1903,0.015206327,0.02274963,0.03127303
1904,0.020528376,0.026125459,0.03885978
1905,0.029627802,0.032532044,0.034489445
1906,0.012176435,0.019670395,0.0463466
1907,0.019479763,0.026924131,0.025022855
1908,0.018711584,0.02540737,0.027316222
1909,0.018513585,0.02509197,0.026542217
1910,0.021615798,0.024057303,0.026759109
1911,0.020857237,0.024379509,0.030903682
1912,0.012222304,0.033842664,0.02255493
1913,0.017872183,0.027448773,0.028419197
1914,0.017957343,0.028240627,0.025758537
1915,0.017521549,0.026526786,0.025825934
1916,0.017803093,0.027050214,0.024804773
1917,0.017140519,0.028077507,0.024937663
1918,0.015695738,0.025656907,0.024201946
1919,0.019014662,0.028684907,0.02591489
1920,0.018120904,0.02665324,0.025583686
1921,0.019051682,0.026183577,0.024815077
1922,0.017369924,0.02754773,0.025220972
1923,0.017898588,0.025704239,0.024279034
1924,0.016924763,0.027681332,0.024981435
1925,0.017117772,0.02668912,0.023116872
1926,0.017175622,0.027157197,0.024138685
1927,0.017146783,0.027349515,0.02416242
1928,0.017381817,0.026575794,0.023627076
1929,0.016447615,0.027300157,0.023454797
1930,0.015935486,0.027201146,0.024178812
1931,0.016222125,0.02723487,0.023880439
1932,0.016841954,0.028165065,0.022018678
1933,0.014875142,0.026495082,0.025480784
1934,0.015513561,0.030167334,0.024163028
1935,0.010551456,0.029100692,0.017605472
1936,0.010537107,0.03022947,0.02103806
1937,0.016609322,0.03130485,0.018909432
1938,0.009949144,0.029602697,0.018789528
1939,0.008817373,0.03427559,0.017096993
1940,0.0140254,0.042621884,0.026329655
1941,0.055849344,0.077574305,0.045184508
1942,0.05175083,0.048426714,0.060398236
1943,0.041126292,0.031209372,0.04583953
1944,0.028138215,0.022121575,0.033530995
1945,0.025727605,0.022539448,0.025394417
1946,0.027441759,0.029318623,0.031654112
1947,0.021568274,0.026927102,0.02954329
1948,0.019031437,0.025689196,0.029171938
1949,0.020459374,0.024569929,0.025170596
1950,0.020255709,0.025593923,0.026545543
1951,0.018801153,0.025914107,0.027128864
1952,0.01834921,0.02529554,0.026968095
1953,0.018361237,0.02564149,0.025820982
1954,0.018984461,0.024939584,0.025525924
1955,0.019122332,0.025569625,0.025683938
1956,0.01850293,0.026164526,0.026058858
1957,0.018973008,0.02537064,0.02567636
1958,0.017770125,0.024750514,0.02434308
1959,0.017662507,0.026261827,0.025546331
1960,0.017573925,0.025981195,0.02492715
1961,0.017247966,0.025481896,0.024374321
1962,0.017238105,0.026592005,0.024178313
1963,0.01823615,0.026290473,0.024904296
1964,0.016080618,0.025661258,0.023226203
1965,0.017676778,0.025948314,0.024949202
1966,0.017254049,0.02588956,0.02466166
1967,0.017279495,0.026286937,0.024694476
1968,0.017674405,0.026200745,0.024314793
1969,0.017591814,0.025796536,0.025143597
1970,0.01682851,0.026384464,0.023829307
1971,0.017521707,0.025563389,0.023838865
1972,0.017346626,0.026142217,0.024121584
1973,0.017123783,0.025713075,0.023583908
1974,0.01719085,0.02581866,0.024210539
1975,0.017245624,0.025888653,0.024027294
1976,0.016914055,0.025278796,0.024250183
1977,0.017358458,0.025561439,0.02439668
1978,0.016939085,0.025860952,0.023574058
1979,0.01732064,0.025869694,0.024218058
1980,0.016874941,0.025114883,0.02403214
1981,0.017465899,0.025658939,0.024180675
1982,0.0167371,0.024682185,0.02308679
1983,0.01709052,0.02589305,0.023157042
1984,0.01606711,0.02515835,0.023574494
1985,0.020339003,0.025400903,0.023817036
1986,0.018230028,0.02262838,0.024548419
1987,0.017560486,0.022377724,0.023771258
1988,0.016968379,0.03159817,0.026551299
1989,0.016064173,0.026589327,0.02173069
1990,0.016636625,0.025684822,0.023470249
1991,0.018883225,0.024330122,0.025519732
1992,0.021039544,0.025996385,0.028088633
1993,0.0053551584,0.036140155,0.015137208
1994,0.015409932,0.029944092,0.024003036
1995,0.014935698,0.02914611,0.021901792
1996,0.015010565,0.028222786,0.022450594
1997,0.01559759,0.027555058,0.02185142
1998,0.014564073,0.028188638,0.022677267
1999,0.012644403,0.02641292,0.020920519
2000,0.01688862,0.028086014,0.023793131
2001,0.015091352,0.026790822,0.02325245
2002,0.016689047,0.027179647,0.022946985
2003,0.016599474,0.027079161,0.022387104
2004,0.01594965,0.026864288,0.023430409
2005,0.015738623,0.027392628,0.023219643
2006,0.015945682,0.026547255,0.022644307
